Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,417.6300486,,492.7518376,,565.7939422,,633.0619201,,674.1021709,,728.3803863,,799.458931,,876.4842167,,957.2925253
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_1000,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,417.6300486,,461.7912264,,476.0225156,,508.1716282,,544.6474514,,590.9908365,,632.2091305,,668.972361,,710.6303147
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_1600,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,417.6300486,,480.3298495,,521.5277211,,539.6429304,,578.4765484,,625.2451592,,668.5313142,,709.9868291,,753.155472
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_400,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,417.6300486,,412.6122504,,413.3636251,,449.2081086,,489.3740922,,531.5202669,,571.0046755,,604.9963588,,641.8740701
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NoPolicy,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,433.4936412,,504.6619616,,576.6492399,,645.2936422,,687.1160527,,734.2856582,,811.9028805,,891.125125,,972.857435
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,417.6187278,,309.3206326,,266.3087063,,245.4176773,,241.0692837,,237.1846867,,236.4566434,,236.0343699,,234.9739329
POLES ADVANCE,ADVANCE_2020_1.5C-2100,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7594268,447.2616848,453.0635736,429.9626698,403.3190213,377.0325508,379.5808649,385.3990261,389.6028232,394.5102313,402.0522743,412.9685208,426.7957754,438.3257829,448.1986028,453.7237477,461.7531207,479.438515
POLES ADVANCE,ADVANCE_2020_Med2C,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7592593,447.2593441,470.2096272,480.1553954,490.1948015,498.5814904,509.3188112,521.3298389,533.0575891,543.6877447,554.2967558,562.0628432,570.9310221,582.1559061,592.2196702,604.3396895,621.4835678,638.019918
POLES ADVANCE,ADVANCE_2020_WB2C,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7592593,447.2593441,466.0351076,467.3869448,467.8977468,465.672935,472.5564895,480.6077569,485.255084,488.1690902,493.3719088,498.8461014,503.2645885,507.4288818,516.7268919,523.3102503,531.5066623,543.8104468
POLES ADVANCE,ADVANCE_2030_1.5C-2100,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7592593,447.2593441,471.8014629,486.9505613,422.5954653,347.4391533,342.3145942,350.8524382,361.4468885,368.3971675,373.9274916,386.3043769,402.7462177,414.6542774,420.7623824,428.0790751,435.4859611,451.5940053
POLES ADVANCE,ADVANCE_2030_Med2C,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7592593,447.2593441,471.7122232,486.5855483,495.3858892,495.3773834,500.627242,509.5746639,520.9588623,534.9658605,548.3275094,558.6581087,569.7974433,582.3097056,594.2792644,608.4400111,626.5214605,644.6525209
POLES ADVANCE,ADVANCE_2030_Price1.5C,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7592593,447.2593441,471.7122232,486.5855483,424.5050059,369.7040029,373.9016304,381.6035067,388.5454164,393.1855628,400.1077508,411.8531929,424.8593624,435.3620837,445.0700691,453.8064101,460.3195015,475.4270143
POLES ADVANCE,ADVANCE_2030_WB2C,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7592593,447.2593441,471.7122232,486.5855483,482.8298604,462.2022832,461.5376104,468.6948691,473.4591766,475.062339,478.6167556,484.727886,492.4430372,496.9595267,502.8749138,510.0316904,516.3509349,525.6250312
POLES ADVANCE,ADVANCE_INDC,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7592593,447.2593441,471.7122232,486.5855483,503.3002142,521.06124,535.6872043,550.1694803,562.7560975,577.2603777,593.5886648,606.3136034,618.2762304,633.3162392,651.6336514,668.7034182,683.8450432,702.9219855
POLES ADVANCE,ADVANCE_NoPolicy,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7758632,448.2517616,479.6991454,510.4692961,540.5135432,565.7224466,584.8077127,602.1127227,619.2827817,638.0063161,658.7954581,675.6155476,690.3275965,711.7090712,740.0362482,765.950227,793.1721909,825.5715098
POLES ADVANCE,ADVANCE_Reference,World,Final Energy,EJ/yr,,342.2362902,378.3751104,406.7601804,447.2984684,477.7967629,508.6100101,538.6228485,563.2776917,581.8657399,598.7119604,615.4408902,633.8372027,654.1726997,670.4369575,684.8263846,705.9948219,733.9766272,760.3092834,785.8290488,816.4891893
POLES CD-LINKS,CD-LINKS_INDCi,World,Final Energy,EJ/yr,,334.7790527,373.1237793,401.4813538,432.4432373,453.178009,475.1966248,497.5721741,523.1391602,549.1889038,570.5565796,,613.3319702,,666.4356079,,713.8467407,,750.2365723,,805.0126343
POLES CD-LINKS,CD-LINKS_NPi,World,Final Energy,EJ/yr,,334.7790527,373.1237793,401.4915466,433.6349487,460.0188293,491.4322205,524.8266602,553.2698364,578.2224121,598.4816895,,639.3483887,,684.805603,,722.5084839,,758.1343384,,804.6551514
POLES CD-LINKS,CD-LINKS_NPi2020_1000,World,Final Energy,EJ/yr,,334.7790527,373.1237793,401.4915466,433.6409302,450.3258667,452.1894226,449.6192017,444.4050598,439.2391968,437.2867737,,452.7846985,,478.1518555,,506.7147217,,542.0768433,,581.3223267
POLES CD-LINKS,CD-LINKS_NPi2020_1600,World,Final Energy,EJ/yr,,334.7790527,373.1237793,401.4915466,433.6409302,454.4516602,465.5858154,475.9605408,486.3981934,492.5007935,493.0392456,,510.4471741,,535.8305054,,564.4646606,,603.1126099,,646.7906494
POLES CD-LINKS,CD-LINKS_NPi2020_400,World,Final Energy,EJ/yr,,334.7790527,373.1237793,401.4915466,433.6409302,434.9166565,411.6930542,396.852417,386.6259766,380.5547485,377.6233215,,395.693634,,421.9532166,,451.1898193,,479.7120667,,503.7713623
POLES CD-LINKS,CD-LINKS_NoPolicy,World,Final Energy,EJ/yr,,334.7790527,373.1237793,401.4897156,440.1703796,477.4227905,506.1557007,533.9425659,561.8306274,587.5083618,608.2028198,,649.1290283,,694.8716431,,728.2908325,,761.2521362,,806.5028076
POLES EMF33,EMF33_1.5C_cost100,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.460083,,316.9748535,,302.393219,,320.5852356,,341.1464539,,364.4233398,,380.4394226,,393.70047,,403.4177551
POLES EMF33,EMF33_1.5C_full,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4729309,,329.0061035,,318.8475952,,335.6713562,,349.2467346,,370.1800232,,388.4891968,,394.7507629,,405.5461426
POLES EMF33,EMF33_1.5C_limbio,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5319824,,446.2912903,,202.8893433,,206.3300018,,222.0671082,,240.0350494,,254.4577789,,265.3454895,,276.1154175,,283.2086792
POLES EMF33,EMF33_1.5C_nofuel,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4354858,,308.0316162,,293.6208801,,318.5794373,,346.940033,,369.8444519,,386.8886719,,402.8149109,,414.0587463
POLES EMF33,EMF33_Baseline,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4708862,,497.2215881,,549.9570923,,596.8039551,,622.961731,,651.0665894,,660.7357788,,666.9088135,,685.1287231
POLES EMF33,EMF33_Med2C_cost100,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.460022,,445.1877136,,451.662262,,471.3748474,,494.8821106,,519.9335938,,534.3859253,,541.2931519,,547.637207
POLES EMF33,EMF33_Med2C_full,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4708862,,449.6596985,,458.039978,,482.5317993,,508.5056152,,533.1196289,,550.8706665,,559.9776611,,565.4233398
POLES EMF33,EMF33_Med2C_limbio,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4732971,,424.1837463,,417.7261658,,424.9516296,,438.3973999,,451.5687866,,458.6760559,,463.848114,,467.2128296
POLES EMF33,EMF33_Med2C_nobeccs,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4729309,,426.2133179,,404.9425049,,410.1374817,,438.3994141,,464.3228455,,481.9411621,,492.2666016,,499.4058228
POLES EMF33,EMF33_Med2C_nofuel,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4358215,,448.8129883,,456.2815552,,478.4124756,,500.1431885,,521.145874,,533.7329102,,539.6539917,,546.4865723
POLES EMF33,EMF33_Med2C_none,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4354858,,422.7792969,,400.9011536,,407.8884888,,436.4408569,,462.9276733,,482.8426208,,497.4211426,,508.8496704
POLES EMF33,EMF33_WB2C_cost100,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.460083,,409.4897766,,393.3607483,,405.8060303,,430.032135,,446.597229,,457.8068848,,467.3717346,,474.1358032
POLES EMF33,EMF33_WB2C_full,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4729309,,417.4699402,,405.855835,,419.4946899,,441.1295776,,457.6846924,,468.6977234,,477.8959351,,485.6281433
POLES EMF33,EMF33_WB2C_limbio,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4729309,,386.1802063,,328.1694031,,323.7557983,,337.6639099,,354.10672,,361.8463745,,372.6202393,,376.2129517
POLES EMF33,EMF33_WB2C_nobeccs,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4729309,,362.2070618,,318.4794006,,334.5198364,,367.9994202,,398.7704468,,412.1316833,,427.1174316,,438.9830933
POLES EMF33,EMF33_WB2C_nofuel,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4354858,,412.0202332,,396.6496277,,410.6264343,,431.7308655,,449.4713745,,462.1262207,,470.5388794,,477.4122314
POLES EMF33,EMF33_WB2C_none,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320129,,446.4354858,,361.4169312,,314.9859924,,332.9204712,,367.3308716,,397.1402893,,417.9599304,,434.3261108,,444.8738708
POLES EMF33,EMF33_tax_hi_full,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320435,,446.6023865,,461.2395935,,493.1274109,,517.6759644,,526.8696289,,536.1586914,,529.953064,,517.2833862,,502.5436401
POLES EMF33,EMF33_tax_hi_none,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320435,,446.5650635,,459.8574829,,490.1778564,,514.8607788,,528.7349243,,542.710022,,544.3666382,,538.8677368,,533.8772583
POLES EMF33,EMF33_tax_lo_full,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320435,,446.6023865,,474.2735596,,518.1146851,,557.8399048,,579.3450317,,599.0490112,,606.3186035,,605.7312622,,598.2498169
POLES EMF33,EMF33_tax_lo_none,World,Final Energy,EJ/yr,298.729187,338.7920837,376.5320435,,446.5650635,,471.2480469,,514.9907227,,554.6044922,,580.3511353,,600.3144531,,604.9680786,,602.3184204,,606.1426392
REMIND 1.5,EMC_Def_100$,World,Final Energy,EJ/yr,,330.7479858,365.053009,,385.7539978,,384.8190002,,413.9779968,,456.7810059,,466.3829956,,504.9440002,,566.5269775,,633.8729858,,700.3250122
REMIND 1.5,EMC_Def_30$,World,Final Energy,EJ/yr,,330.7479858,365.053009,,412.5310059,,449.1109924,,486.144989,,533.0419922,,557.3839722,,571.664978,,600.3239746,,655.1240234,,713.7719727
REMIND 1.5,EMC_LimSW_100$,World,Final Energy,EJ/yr,,330.7479858,365.053009,,384.5589905,,382.5270081,,397.006012,,413.5710144,,382.29599,,350.7590027,,330.7709961,,307.2789917,,285.9169922
REMIND 1.5,EMC_LimSW_30$,World,Final Energy,EJ/yr,,330.7479858,365.053009,,411.1730042,,444.9070129,,479.4760132,,516.5930176,,525.1829834,,519.5839844,,503.2730103,,468.1260071,,434.4639893
REMIND 1.5,EMC_NucPO_100$,World,Final Energy,EJ/yr,,330.7479858,365.053009,,384.8280029,,383.4700012,,403.5390015,,445.0220032,,454.4630127,,490.5589905,,554.2730103,,622.5269775,,689.65802
REMIND 1.5,EMC_NucPO_30$,World,Final Energy,EJ/yr,,330.7479858,365.053009,,411.4299927,,446.7070007,,483.3210144,,524.7810059,,544.5410156,,558.0510254,,592.8770142,,647.7069702,,704.9500122
REMIND 1.5,EMC_lowEI_100$,World,Final Energy,EJ/yr,,330.7479858,365.053009,,372.1860046,,346.7539978,,351.0230103,,368.0960083,,353.1340027,,360.4039917,,383.5379944,,410.8789978,,433.8080139
REMIND 1.5,EMC_lowEI_30$,World,Final Energy,EJ/yr,,330.7479858,365.053009,,397.5150146,,406.1749878,,408.2650146,,422.677002,,414.0710144,,398.1950073,,394.5969849,,402.0010071,,413.1789856
REMIND 1.7,ADVANCE_2020_1.5C-2100,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,445.9987,444.8583,457.8185,486.5058,518.7569,546.3659,568.732,587.5392,,635.2351,,703.7553,,760.6657,,816.3696
REMIND 1.7,ADVANCE_2020_Med2C,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,471.7731,498.2793,526.8347,557.5661,586.3306,612.1627,637.6565,658.6404,,700.1808,,755.0746,,801.0469,,853.3798
REMIND 1.7,ADVANCE_2020_WB2C,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,459.1443,473.5629,497.2447,525.6239,553.6936,580.288,606.1942,626.9315,,669.4483,,727.5665,,777.2764,,833.9302
REMIND 1.7,ADVANCE_2030_1.5C-2100,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,482.212,515.4848,484.4731,472.1694,490.5751,528.4736,561.1775,584.2266,,628.116,,688.9827,,754.1253,,811.727
REMIND 1.7,ADVANCE_2030_Med2C,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,482.212,515.4848,538.6168,563.5583,584.758,608.2213,634.0992,655.7066,,698.5983,,750.8612,,794.2632,,850.1482
REMIND 1.7,ADVANCE_2030_Price1.5C,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,482.212,515.4848,500.3249,494.8938,510.4167,542.4356,575.0027,596.7689,,640.0084,,702.8575,,762.3208,,817.7761
REMIND 1.7,ADVANCE_2030_WB2C,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,482.212,515.4848,518.1142,522.5509,539.6604,566.9038,597.4274,619.2211,,660.0691,,718.8089,,772.3946,,828.5162
REMIND 1.7,ADVANCE_INDC,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,482.212,515.4848,559.4878,601.5578,637.3837,672.0395,705.4305,732.0642,,784.0756,,852.2647,,892.7434,,938.2576
REMIND 1.7,ADVANCE_NoPolicy,World,Final Energy,EJ/yr,,331.2633,362.1306,412.8631,460.2956,499.3109,539.1703,583.9321,626.307,664.2779,700.9389,739.0684,765.4527,,820.7441,,893.1826,,930.0434,,980.8491
REMIND 1.7,ADVANCE_Reference,World,Final Energy,EJ/yr,,331.2633,362.1306,415.6182,457.6415,493.2661,536.3295,581.1613,625.0274,662.6107,697.134,731.3614,755.5333,,801.3413,,867.9686,,905.7414,,955.2802
REMIND 1.7,CEMICS-1.5-CDR12,World,Final Energy,EJ/yr,,331.2633,372.8411,431.4817,458.0511,422.9458,397.6642,409.0421,437.9069,468.4055,500.1897,530.7427,553.9293,,601.1893,,674.8966,,750.8283,,835.6111
REMIND 1.7,CEMICS-1.5-CDR20,World,Final Energy,EJ/yr,,331.2633,372.8411,431.4817,458.0511,452.2031,447.5475,458.4513,485.7878,517.0609,553.7947,592.7425,631.8987,,702.3737,,774.9453,,835.1163,,900.1685
REMIND 1.7,CEMICS-1.5-CDR8,World,Final Energy,EJ/yr,,331.2633,372.8411,431.4817,458.0511,390.1717,351.0856,349.3278,389.6989,431.9259,470.4448,501.542,527.8072,,582.2165,,654.1647,,725.574,,809.9187
REMIND 1.7,CEMICS-2.0-CDR12,World,Final Energy,EJ/yr,,331.2633,372.8411,431.4817,458.0511,457.6923,465.1207,484.6081,510.428,535.2914,558.6115,579.9557,598.7521,,635.9035,,689.0113,,733.301,,793.7931
REMIND 1.7,CEMICS-2.0-CDR20,World,Final Energy,EJ/yr,,331.2633,372.8411,431.4817,458.0511,465.1447,480.9686,505.3099,528.958,552.7342,576.8796,603.6831,629.257,,702.3778,,786.5692,,835.3964,,900.0195
REMIND 1.7,CEMICS-2.0-CDR8,World,Final Energy,EJ/yr,,331.2633,372.8411,431.4817,458.0511,450.4502,446.891,460.6662,487.0181,511.8066,537.1769,561.4162,581.475,,624.0278,,681.2831,,727.7787,,786.5289
REMIND 1.7,CEMICS-Ref,World,Final Energy,EJ/yr,,331.2633,372.8411,431.4817,475.9073,513.8403,552.8103,595.3174,633.3056,665.9696,697.884,733.6567,756.0199,,804.8209,,872.9606,,906.4213,,952.6185
REMIND-MAgPIE 1.5,SSP1-19,World,Final Energy,EJ/yr,,330.7,349.8,,398,,375.7,,392.1,,422.3,,416,,423.8,,439.9,,440.1,,429.2
REMIND-MAgPIE 1.5,SSP1-26,World,Final Energy,EJ/yr,,330.7,349.8,,398,,426.6,,460.7,,486.1,,476.4,,460.2,,452.3,,436.3,,428.4
REMIND-MAgPIE 1.5,SSP1-34,World,Final Energy,EJ/yr,,330.7,349.8,,398,,447.3,,486.9,,516.1,,516.6,,494.7,,476.6,,454.7,,428.4
REMIND-MAgPIE 1.5,SSP1-45,World,Final Energy,EJ/yr,,330.7,349.8,,398,,455.6,,502.6,,536.7,,540.1,,522.6,,506.5,,480.4,,455.3
REMIND-MAgPIE 1.5,SSP1-Baseline,World,Final Energy,EJ/yr,,330.7,349.8,,397.5,,454.6,,511.3,,550.6,,557.3,,542.8,,522.5,,495.3,,470.4
REMIND-MAgPIE 1.5,SSP2-19,World,Final Energy,EJ/yr,,330.7,351.4,,437.7,,407.7,,388.2,,417.2,,457.5,,505.9,,564.8,,627.2,,678.5
REMIND-MAgPIE 1.5,SSP2-26,World,Final Energy,EJ/yr,,330.7,351.4,,437.7,,470.2,,487.3,,515.4,,523,,540.7,,583.2,,633.1,,686.1
REMIND-MAgPIE 1.5,SSP2-34,World,Final Energy,EJ/yr,,330.7,351.4,,437.7,,493.2,,526.8,,565.2,,581.9,,594.6,,620.6,,655.1,,698.4
REMIND-MAgPIE 1.5,SSP2-45,World,Final Energy,EJ/yr,,330.7,351.4,,437.7,,505.6,,557.8,,600,,625.6,,650.7,,686.9,,716.3,,768.4
REMIND-MAgPIE 1.5,SSP2-60,World,Final Energy,EJ/yr,,330.7,351.4,,437.7,,516.4,,588,,646.5,,680.9,,718.4,,767.5,,795.7,,842.6
REMIND-MAgPIE 1.5,SSP2-Baseline,World,Final Energy,EJ/yr,,330.7,351.4,,441.2,,523.6,,596.3,,657.7,,698.2,,743.9,,797.7,,827.9,,875.6
REMIND-MAgPIE 1.5,SSP5-19,World,Final Energy,EJ/yr,,330.7,356.4,,450.8,,493.7,,478.1,,511.8,,541,,614.9,,688.2,,755.3,,808.9
REMIND-MAgPIE 1.5,SSP5-26,World,Final Energy,EJ/yr,,330.7,356.4,,450.8,,538.9,,578.6,,622,,632.2,,665.4,,715.5,,771.3,,827.2
REMIND-MAgPIE 1.5,SSP5-34,World,Final Energy,EJ/yr,,330.7,356.4,,450.8,,544.2,,607.2,,673,,700.9,,716.4,,753.6,,798.2,,838.3
REMIND-MAgPIE 1.5,SSP5-45,World,Final Energy,EJ/yr,,330.7,356.4,,450.8,,547.5,,623,,707.2,,758.4,,787.5,,839.4,,877.9,,928.9
REMIND-MAgPIE 1.5,SSP5-60,World,Final Energy,EJ/yr,,330.7,356.4,,450.8,,562.2,,664.8,,767.6,,841.4,,892.9,,940.8,,966.5,,1007
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Final Energy,EJ/yr,,330.7,356.4,,450.5,,575.3,,712.1,,837.7,,940.4,,1026,,1108,,1141,,1167
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Final Energy,EJ/yr,,331.2633,356.3691,401.5082,438.9316,464.8578,501.2772,546.746,589.8903,628.0614,662.8639,697.3687,724.6678,,775.5438,,842.5532,,883.9944,,928.8449
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Final Energy,EJ/yr,,331.2633,356.3691,401.5082,438.9316,474.8195,520.8422,570.4407,616.8578,656.4186,692.8087,729.6435,755.8628,,802.3438,,869.2316,,908.4306,,956.1269
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Final Energy,EJ/yr,,331.2633,356.3691,401.5082,438.9316,444.576,466.4841,494.7988,523.7271,551.7136,578.0716,604.2417,624.9118,,664.141,,718.9341,,771.2491,,823.1144
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,World,Final Energy,EJ/yr,,331.2633,356.3691,401.5082,438.9316,457.0089,487.3344,520.9394,553.156,580.9739,606.7664,632.4296,653.2291,,692.697,,746.2091,,792.7683,,844.1921
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,World,Final Energy,EJ/yr,,331.2633,356.3691,401.5082,438.9316,433.6388,439.4884,456.8927,485.3734,519.1156,550.7524,577.4016,598.4355,,644.6301,,707.8001,,763.0168,,820.8478
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,World,Final Energy,EJ/yr,,331.2633,356.3691,401.8265,448.2941,487.833,529.624,577.1352,622.1974,662.4531,700.6072,738.7721,765.079,,821.5046,,894.9609,,932.4953,,982.0998
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,443.0011,445.9272,461.5547,490.1531,520.5289,542.454,558.9422,575.0363,,626.2313,,687.2003,,724.3431,,725.5406
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,447.2857,451.985,466.352,499.178,529.066,547.8448,559.3654,570.1072,,614.5001,,660.0506,,684.3299,,680.0919
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,439.0443,434.3944,446.1014,480.345,507.5439,528.6378,541.8908,559.7582,,604.648,,653.1536,,670.9888,,691.3612
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,World,Final Energy,EJ/yr,,331.2623,361.8705,411.3688,457.9698,499.6703,544.5803,594.7586,647.1174,694.1896,731.3977,766.397,792.7304,,846.9989,,901.5779,,918.1322,,954.3292
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,473.5263,498.1726,528.6831,566.6045,599.3297,626.6703,646.603,661.7981,,698.1849,,734.7739,,762.1525,,800.6633
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,476.8194,503.5045,535.4139,570.1478,598.7712,621.4219,641.0776,653.7587,,692.819,,722.7234,,728.3153,,760.351
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,466.7769,482.2302,506.3584,536.5767,568.551,591.3065,604.5205,619.1151,,659.748,,711.0192,,744.4108,,785.339
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,462.1612,476.0796,502.2495,536.911,569.8571,594.6827,613.65,629.858,,673.9995,,724.9223,,753.0662,,794.1043
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,473.4702,497.6905,526.5926,559.9994,588.8619,613.4671,634.3922,653.4584,,695.347,,735.9665,,766.0394,,787.7312
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_none,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,456.1913,466.8032,489.1207,522.9785,554.9895,581.0597,601.2615,620.4466,,674.1057,,729.3,,757.9866,,787.2132
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_cost100,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,462.7076,477.8821,504.2912,538.7736,572.0821,595.6169,610.026,623.9518,,658.968,,709.5247,,747.6533,,789.6171
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_full,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,466.9187,483.9211,510.5041,543.2415,576.1889,600.5403,615.308,629.3086,,665.7839,,717.0885,,753.9653,,797.4715
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_limbio,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,438.2746,426.8016,434.778,459.1672,484.1567,498.6209,510.6123,520.0984,,578.4138,,617.9895,,623.663,,616.3084
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nobeccs,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,419.2073,405.0952,414.8786,445.1881,470.7481,489.0964,508.7509,529.6204,,565.287,,595.8869,,599.7024,,613.1547
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nofuel,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,462.5482,475.6242,498.9667,529.7244,563.7437,590.275,607.7968,622.2453,,667.2057,,722.9042,,761.8858,,805.6215
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_none,World,Final Energy,EJ/yr,,331.2623,361.8705,413.9405,458.0481,399.3014,380.2669,392.9711,426.6257,463.4682,498.8599,532.8067,561.3873,,609.4311,,659.7594,,692.8169,,711.6781
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_full,World,Final Energy,EJ/yr,,331.2623,361.8705,411.3688,457.9698,471.3025,486.7351,511.0222,543.6678,577.6869,604.1839,622.8639,639.7023,,666.8279,,715.4823,,754.3524,,802.9314
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_none,World,Final Energy,EJ/yr,,331.2623,361.8705,411.3688,457.9698,471.2836,485.306,509.0987,543.1436,578.8736,607.2478,631.388,649.4184,,689.2869,,741.0578,,768.5655,,800.958
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_full,World,Final Energy,EJ/yr,,331.2623,361.8705,411.3688,457.9698,480.1106,506.4575,541.8063,584.8661,620.4708,648.8105,676.6085,699.5887,,748.7206,,797.8748,,818.9209,,848.2459
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_none,World,Final Energy,EJ/yr,,331.2623,361.8705,411.3688,457.9698,479.7685,505.3947,540.5678,584.542,621.7655,653.1678,681.9869,708.0796,,763.3841,,819.051,,843.1914,,869.8283
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,451.3081,475.6642,505.5298,488.2194,470.6264,476.5027,508.5716,539.2588,560.8019,,604.0607,,669.3229,,737.2624,,793.6732
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,446.7097,442.1719,441.1552,451.856,480.6889,506.5388,531.9696,553.0455,572.6989,,620.9754,,691.1341,,747.3483,,800.8921
